flo2d_grid_id,nearest_d03_station_id,dist
162,1104467,1.0138674616373007
163,1104467,0.8792448503595367
164,1104467,0.7518806978641892
165,1104467,0.6337260384548378
166,1104467,0.5325700481933215
167,1104467,0.46016883070305653
168,1104467,0.43002016064328985
169,1104467,0.4409654560344763
170,1104467,0.508376313558835
171,1104467,0.6070307790461287
172,1104467,0.7231541895254802
173,1104269,0.9278379825564762
174,1104269,1.0496253794572061
175,1104269,1.1772882183733322
176,1104269,1.3107163918261868
177,1104269,1.4476482402807271
178,1104269,1.5861434267208774
179,1104368,1.4992892453762299
180,1104368,1.3613012369129471
181,1104368,1.2274164390097477
182,1104368,1.0967970431916283
183,1104368,0.9730588242525716
184,1104368,0.8569690302667708
185,1104368,0.7534496849692898
186,1104368,0.668907756922226
187,1104368,0.6098097316118182
188,1104368,0.5848386919701498
189,1104368,0.5980458648353382
190,1104368,0.6472766384379639
191,1104368,0.7157371077078575
192,1104368,0.8153083245944862
193,1104368,0.9289315197901475
194,1104368,1.0511315172263462
195,1104368,1.180763902278513
196,1104368,1.3150161159777978
197,1104368,1.451586196677453
198,1104368,1.5916363569889116
199,1104467,1.484847843054082
200,1104467,1.3476225144683838
201,1104467,1.2124728897721622
202,1104467,1.0825310566452937
203,1104467,0.9576102338612791
204,1104467,0.8413675214042485
205,1104467,0.7386160812890546
206,1104467,0.6538925487427918
207,1104467,0.59610007421962
208,1104467,0.5734641387224212
209,1104467,0.5897124264725543
210,1104467,0.6421825587961756
211,1104467,0.7223542732577288
212,1104467,0.823148347199654
213,1104467,0.9367177340564207
214,1104467,1.060357227349113
215,1104467,1.19038347797547
216,1104467,1.3239150902070838
217,1104467,1.4616929786754531
218,1104269,0.7483261844095801
219,1104269,0.7864743774738832
220,1104269,0.8496447276082466
221,1104269,0.9335876246493617
222,1104269,1.0321868562364325
223,1104269,1.1429082320452495
224,1104269,1.2620644937311816
225,1104269,1.3806914784799194
226,1104269,1.511296263171202
227,1104269,1.645436683602168
228,1104368,1.5608290666233966
229,1104368,1.4287965742079864
230,1104368,1.3018714093828436
231,1104368,1.1795258643936541
232,1104368,1.0646273577247816
233,1104368,0.9605791730869685
234,1104368,0.8694839364938483
235,1104368,0.7968879151913728
236,1104368,0.748453549081223
237,1104368,0.7282517155513198
238,1104368,0.739091647659189
239,1104368,0.779281874415499
240,1104368,0.845178066286585
241,1104368,0.930494181265137
242,1104368,1.0315061512236767
243,1104368,1.1436470318010505
244,1104368,1.2630492513312106
245,1104368,1.3893728146527622
246,1104368,1.5202494173886145
247,1104368,1.6536004903704375
248,1104467,1.551080040659435
249,1104467,1.4202682985539703
250,1104467,1.2927356766596152
251,1104467,1.170857407003449
252,1104467,1.0573983294805989
253,1104467,0.953400538738875
254,1104467,0.8634766956467969
255,1104467,0.7928729990588417
256,1104467,0.7459268328288018
257,1104467,0.7279643418565698
258,1104467,0.7408313740248647
259,1104467,0.7832421400039768
260,1104467,0.8502146325568763
261,1104467,0.9373589761306841
262,1104467,1.03930593927531
263,1104467,1.1443247424453178
264,1104467,1.2657543046304593
265,1104467,1.3930279531326006
266,1104467,1.5237015573955868
267,1104269,1.2873395817272089
268,1104269,1.1825329747080795
269,1104269,1.087739716195796
270,1104269,1.0068312762187037
271,1104269,0.9437805187521835
272,1104269,0.9013284639195854
273,1104269,0.8830642092227616
274,1104269,0.8903293070727331
275,1104269,0.9226242335305773
276,1104269,0.9770307191616827
277,1104269,1.0508463489654245
278,1104269,1.140046112089273
279,1104269,1.2405362141667302
280,1104269,1.3511095408783365
281,1104269,1.4689458666923068
282,1104269,1.591508194301975
283,1104269,1.7194019616213576
284,1104368,1.638613342062846
285,1104368,1.5133820530910722
286,1104368,1.3933179349087748
287,1104368,1.2806816264203018
288,1104368,1.175710364854098
289,1104368,1.081749680183491
290,1104368,1.0024292207613212
291,1104368,0.9401551228669026
292,1104368,0.8992536026982171
293,1104368,0.8827289746932462
294,1104368,0.8916925614798584
295,1104368,0.9252776277473003
296,1104368,0.9814192276770908
297,1104368,1.0563932790403283
298,1104368,1.145801576663103
299,1104368,1.2477115554690936
300,1104368,1.3588396020432578
301,1104368,1.4696433744300401
302,1104368,1.5939424250576415
303,1104368,1.7215946350847227
304,1104467,1.623369637986314
305,1104467,1.4979753219525371
306,1104467,1.378638423287366
307,1104467,1.2650631532772205
308,1104467,1.1601136699864911
309,1104467,1.0669812445440086
310,1104467,0.987455181152227
311,1104467,0.9263491056063828
312,1104467,0.8864994335849967
313,1104467,0.8714229067783723
314,1104467,0.882215514876701
315,1104467,0.9181180060035341
316,1104467,0.9763786087689397
317,1104467,1.0526694436511095
318,1104467,1.1443894774621877
319,1104467,1.2477498388644235
320,1104467,1.3592456918383495
321,1104467,1.4784928331365765
322,1104467,1.602210945172258
323,1104467,1.7310724782664615
324,1104566,1.6134100845398835
325,1104170,1.7946445095310501
326,1104269,1.7340910035617823
327,1104269,1.6154208728551538
328,1104269,1.5034144847177733
329,1104269,1.3978225587809854
330,1104269,1.301268137160686
331,1104269,1.2164870333785007
332,1104269,1.1447145384533786
333,1104269,1.0893301209125095
334,1104269,1.0531160762346332
335,1104269,1.0375268770147081
336,1104269,1.043716935647999
337,1104269,1.0713978700278541
338,1104269,1.1190084113068088
339,1104269,1.1836106938748465
340,1104269,1.2634716127614547
341,1104269,1.3555533208255228
342,1104269,1.4567603328120753
343,1104269,1.5666699678887854
344,1104269,1.6821267264440452
345,1104269,1.8036058996417859
346,1104368,1.7258672275613853
347,1104368,1.608402230512017
348,1104368,1.4883529263922748
349,1104368,1.3827296649120033
350,1104368,1.2869160263774082
351,1104368,1.2016819771227625
352,1104368,1.1303381556064316
353,1104368,1.0759866588781888
354,1104368,1.0404383133052797
355,1104368,1.0261893146318364
356,1104368,1.0339095254480062
357,1104368,1.0633020980037031
358,1104368,1.1122209340020979
359,1104368,1.1789052856922069
360,1104368,1.2602928286362047
361,1104368,1.3530090430468478
362,1104368,1.4561228025835173
363,1104368,1.566224363052281
364,1104368,1.6834068801354571
365,1104368,1.8056568725009827
366,1104467,1.7112909621849162
367,1104467,1.5928330085833697
368,1104467,1.4803564666943005
369,1104467,1.3760705009853134
370,1104467,1.2802531475026977
371,1104467,1.1959365687579335
372,1104467,1.1261662592007022
373,1104467,1.0726632454637628
374,1104467,1.0387792203926527
375,1104467,1.025942517489006
376,1104467,1.0352738261635923
377,1104467,1.065888903406535
378,1104467,1.1164644293737722
379,1104467,1.1843160668845072
380,1104467,1.266018647793471
381,1104467,1.360167181980348
382,1104467,1.4631210156669783
383,1104467,1.5745203896873816
384,1104467,1.692112252445328
385,1104467,1.8137760723186376
386,1104566,1.695205823080064
387,1104566,1.5766698901122544
388,1104566,1.4649708750041353
389,1104566,1.3599428772741546
390,1104566,1.264976686049597
391,1104566,1.1809364057783138
392,1104170,1.3880780050771158
393,1104170,1.470718381923533
394,1104170,1.5641561541451965
395,1104170,1.6653246407054187
396,1104170,1.7742654529925257
397,1104170,1.889038828063193
398,1104269,1.8307133484397433
399,1104269,1.7187272500362825
400,1104269,1.6131563539496183
401,1104269,1.51602925555541
402,1104269,1.4274924097516053
403,1104269,1.3404013384367244
404,1104269,1.2761733975370555
405,1104269,1.2267380971111184
406,1104269,1.1946961183614442
407,1104269,1.1809769034121156
408,1104269,1.1865294569081513
409,1104269,1.2108410342830558
410,1104269,1.2531646020449965
411,1104269,1.311657388186963
412,1104269,1.383690858313156
413,1104269,1.4682519469663644
414,1104269,1.5621743601507148
415,1104269,1.6651402144203697
416,1104269,1.7750304766824183
417,1104269,1.8897697127146966
418,1104368,1.8157185695369444
419,1104368,1.7036549029748858
420,1104368,1.598806092889074
421,1104368,1.5009752967950765
422,1104368,1.413201115045131
423,1104368,1.3360475789019248
424,1104368,1.2722605559983942
425,1104368,1.224225837778913
426,1104368,1.1931020547733324
427,1104368,1.1806753033134367
428,1104368,1.1874121320472544
429,1104368,1.2130906985273175
430,1104368,1.2565701687411956
431,1104368,1.3155962178693357
432,1104368,1.388997033341207
433,1104368,1.473637418855749
434,1104368,1.5688423776495288
435,1104368,1.6723228317920036
436,1104368,1.7818051380610656
437,1104368,1.8977266887924464
438,1104467,1.8073243274896658
439,1104467,1.6964861747299056
440,1104467,1.583182027211558
441,1104467,1.4854429544734598
442,1104467,1.3978756608548946
443,1104467,1.3210872857125306
444,1104467,1.2582753565287488
445,1104467,1.2106246144938302
446,1104467,1.1805528705403259
447,1104467,1.1694279651060902
448,1104467,1.1776224744154071
449,1104467,1.2048924028706434
450,1104467,1.2495974583188176
451,1104467,1.310574157374873
452,1104467,1.3848474252590917
453,1104467,1.471411913315092
454,1104467,1.567814310442573
455,1104467,1.671559425064507
456,1104467,1.7827617367603021
457,1104467,1.8995015046410115
458,1104566,1.7919881964016409
459,1104566,1.6802933916178422
460,1104566,1.5759557831026796
461,1104566,1.4788308261381546
462,1104566,1.3913959427090947
463,1104566,1.3160945368796633
464,1104170,1.360109009513184
465,1104170,1.3968492329412996
466,1104170,1.4480915336996978
467,1104170,1.5130763909863372
468,1104170,1.5892297343719368
469,1104170,1.6760733958257652
470,1104170,1.7715899615865993
471,1104170,1.8736737678851814
472,1104170,1.9827007186815244
473,1104269,1.926404558447395
474,1104269,1.8211631228527656
475,1104269,1.721883894263517
476,1104269,1.6306045590134601
477,1104269,1.5493041112610688
478,1104269,1.4783335636679829
479,1104269,1.420356226139716
480,1104269,1.376109922460929
481,1104269,1.3474729221423603
482,1104269,1.3354760873445122
483,1104269,1.3403883646285986
484,1104269,1.3621760546235042
485,1104269,1.39971715673997
486,1104269,1.4523190371617483
487,1104269,1.5176906054448656
488,1104269,1.5951636392680397
489,1104269,1.6826905135146284
490,1104269,1.7780531414471923
491,1104269,1.8813593798923884
492,1104269,1.9908016768120833
493,1104368,1.9197889005579603
494,1104368,1.8141649343896225
495,1104368,1.7153825967061456
496,1104368,1.625324271072852
497,1104368,1.5440731343081568
498,1104368,1.4743720869416364
499,1104368,1.416825935386301
500,1104368,1.3735925343111082
501,1104368,1.3352480634682828
502,1104368,1.3241555883857294
503,1104368,1.3302731746216168
504,1104368,1.353137405612899
505,1104368,1.3922497435023284
506,1104368,1.4457465685794078
507,1104368,1.5128454827076392
508,1104368,1.5915268905866353
509,1104368,1.6794799932461772
510,1104368,1.7765273008199047
511,1104368,1.8807401449329058
512,1104368,1.9901633421581673
513,1104467,1.904148922438857
514,1104467,1.799284915491901
515,1104467,1.7005182923233626
516,1104467,1.609918256681861
517,1104467,1.529493800400332
518,1104467,1.4596456490591758
519,1104467,1.4026822954581193
520,1104467,1.3604791597062784
521,1104467,1.3337899194505338
522,1104467,1.3239432053792086
523,1104467,1.3311960611457763
524,1104467,1.3553792258935486
525,1104467,1.3952705267923526
526,1104467,1.4501343178299875
527,1104467,1.5181361277452783
528,1104467,1.596977056815771
529,1104467,1.6862156757897186
530,1104467,1.7838298514034618
531,1104467,1.8877284704922028
532,1104467,1.9983453699217226
533,1104566,1.895641849516549
534,1104566,1.7912676359582707
535,1104566,1.6930861964850932
536,1104566,1.6038055514640828
537,1104566,1.5235593834824608
538,1104566,1.444614357974144
539,1104170,1.6890290371915113
540,1104170,1.6236953714322384
541,1104170,1.5696881657428594
542,1104170,1.5287881654860729
543,1104170,1.5022091190691576
544,1104170,1.4903168712866373
545,1104170,1.4937183743813023
546,1104170,1.5121193685700403
547,1104170,1.545249171830197
548,1104170,1.5917207889429617
549,1104170,1.6510617497633393
550,1104170,1.7216773214194732
551,1104170,1.8016171286347036
552,1104170,1.8908019435712982
553,1104170,1.9875054064974278
554,1104170,2.0899044599195142
555,1104269,2.03656744336104
556,1104269,1.936608629544475
557,1104269,1.8443031434743942
558,1104269,1.7593862322598575
559,1104269,1.6843131182638433
560,1104269,1.6192703058787012
561,1104269,1.5661736945753295
562,1104269,1.526513094833247
563,1104269,1.500748390971051
564,1104269,1.489962184766136
565,1104269,1.4833859343418574
566,1104269,1.5031018968891725
567,1104269,1.5372048250182262
568,1104269,1.5852507620242775
569,1104269,1.6458369724239574
570,1104269,1.7170713795025383
571,1104269,1.7986754285820168
572,1104269,1.8888807611200429
573,1104269,1.9857735858674603
574,1104269,2.0897544787589903
575,1104368,2.021455116705028
576,1104368,1.9222256637472992
577,1104368,1.8292876709430965
578,1104368,1.745117122432625
579,1104368,1.6697052005913784
580,1104368,1.605034341010171
581,1104368,1.552786858226724
582,1104368,1.5134419686220446
583,1104368,1.4884905856063804
584,1104368,1.4786776028713524
585,1104368,1.4841579789135868
586,1104368,1.5046852737586334
587,1104368,1.5399529341237803
588,1104368,1.588889663364637
589,1104368,1.6497862490973136
590,1104368,1.7222223446145368
591,1104368,1.8044508854451569
592,1104368,1.8945022367333146
593,1104368,1.9925540705624512
594,1104368,2.096148161944197
595,1104467,2.014657299097908
596,1104467,1.9151441994438296
597,1104467,1.823409138864979
598,1104467,1.7392222299256004
599,1104467,1.6645435108722415
600,1104467,1.601130882957031
601,1104467,1.5493776339150813
602,1104467,1.5110460173016707
603,1104467,1.4763232669332575
604,1104467,1.4674328934095642
605,1104467,1.4739794693931763
606,1104467,1.495855680019371
607,1104467,1.5324134567420806
608,1104467,1.5822195177641687
609,1104467,1.644769042359237
610,1104467,1.7183858324037886
611,1104467,1.8010688213526562
612,1104467,1.8927687073855166
613,1104467,1.990990222529217
614,1104467,2.0961646768485656
615,1104566,1.998488415733067
616,1104566,1.899772753660932
617,1104566,1.8074945304058265
618,1104566,1.72356447678972
619,1104566,1.6497655880655688
620,1104566,1.5863493743792145
621,1104566,1.5352590069659982
622,1104171,1.748846378178074
623,1104171,1.6587834663744594
624,1104171,1.5773262443020677
625,1104171,1.5066823286924047
626,1104171,1.4488139989892777
627,1104171,1.40439857824932
628,1104171,1.3752624459363056
629,1104171,1.3624201120056691
630,1104171,1.3661404803970647
631,1104171,1.3862363587736533
632,1104171,1.422301760152638
633,1104171,1.4730822845997609
634,1104171,1.5366047887640117
635,1104171,1.6215770789531545
636,1104171,1.7068740769542008
637,1104171,1.8001314739663516
638,1104171,1.901452084444876
639,1104171,2.0090557013022368
640,1104270,1.9526828173593151
641,1104270,1.8481929457604473
642,1104270,1.7512336284999166
643,1104270,1.6615673370662825
644,1104270,1.5813066931251
645,1104270,1.5124167174337173
646,1104270,1.4554274289128848
647,1104270,1.4123992786139088
648,1104270,1.3847803480110317
649,1104270,1.373083809044484
650,1104270,1.3778874114122077
651,1104270,1.399091157110236
652,1104270,1.4359932029619191
653,1104270,1.4869978016449157
654,1104270,1.551426017692602
655,1104270,1.627396992612348
656,1104270,1.7127108240260034
657,1104270,1.807212346097857
658,1104270,1.9082566738368623
659,1104270,2.0162394292567445
660,1104369,1.9453654050964972
661,1104369,1.8420418370804195
662,1104369,1.7448383523703979
663,1104369,1.6557601542905154
664,1104369,1.5767322793843752
665,1104369,1.5080800128890453
666,1104369,1.4519862287610075
667,1104369,1.41020509594687
668,1104369,1.3833932589830882
669,1104369,1.3728295611803831
670,1104369,1.3787310551337912
671,1104369,1.4010266551160586
672,1104369,1.4386212825403355
673,1104369,1.5010574190491746
674,1104369,1.565895121025391
675,1104369,1.6415402449931515
676,1104369,1.727613482349674
677,1104369,1.8221910929155862
678,1104369,1.9232468975486787
679,1104369,2.0311943499809826
680,1104468,1.94614184007132
681,1104468,1.8429330180611452
682,1104468,1.7467324391283983
683,1104468,1.6593734776692246
684,1104468,1.5809276543497954
685,1104468,1.5135660620372078
686,1104468,1.459177768741278
687,1104468,1.418410930571601
688,1104468,1.3930817523043328
689,1104468,1.383656880070664
690,1104468,1.3907099045427702
691,1104468,1.413765418807127
692,1104468,1.4523911801725633
693,1104468,1.5052859123122797
694,1104468,1.5704826389160824
695,1104468,1.647422553616033
696,1104468,1.7334938087821339
697,1104468,1.8285857811822015
698,1104468,1.9308519315614974
699,1104468,2.03839650463314
700,1104567,1.937814319070502
701,1104567,1.835108507489027
702,1104567,1.7401741994639592
703,1104567,1.6528293822877924
704,1104567,1.575189431945574
705,1104567,1.5091971936341497
706,1104567,1.4554012344703917
707,1104171,1.8548011985301307
708,1104171,1.7443961134600703
709,1104171,1.6395653491748654
710,1104171,1.5424556181654587
711,1104171,1.45522199733974
712,1104171,1.378334384316734
713,1104171,1.3144117936330442
714,1104171,1.2657217353793044
715,1104171,1.233314235565541
716,1104171,1.2189777748471706
717,1104171,1.2231349560146985
718,1104171,1.2457726446785606
719,1104171,1.2855596890518493
720,1104171,1.341526704042742
721,1104171,1.4115460066584649
722,1104171,1.4929995978886534
723,1104171,1.5852305305649168
724,1104171,1.6860017659944087
725,1104171,1.7930585707027826
726,1104171,1.9067891764398957
727,1104270,1.847304587700751
728,1104270,1.7364856387452858
729,1104270,1.6321668256579291
730,1104270,1.536350710517729
731,1104270,1.4491720025129058
732,1104270,1.3731582410423908
733,1104270,1.310663925586602
734,1104270,1.2627128699939556
735,1104270,1.2317425939641073
736,1104270,1.218578477525354
737,1104270,1.2240977291601371
738,1104270,1.2478111656934578
739,1104270,1.2890516947481245
740,1104270,1.3461106547682988
741,1104270,1.4165107729259514
742,1104270,1.5083167178163777
743,1104270,1.6007050795139355
744,1104270,1.7007695166114485
745,1104270,1.80858900116013
746,1104270,1.9214119952844335
747,1104369,1.8469086539124633
748,1104369,1.7369552781211044
749,1104369,1.6343463615770404
750,1104369,1.538885933138198
751,1104369,1.4529245909082171
752,1104369,1.3787442466575914
753,1104369,1.3171543013993279
754,1104369,1.2709488272550071
755,1104369,1.241132748543177
756,1104369,1.2293283300608104
757,1104369,1.2359348886284598
758,1104369,1.2607586986869002
759,1104369,1.3027770339906901
760,1104369,1.3599214445087666
761,1104369,1.4311679329531415
762,1104369,1.5135619057066765
763,1104369,1.6065070127584957
764,1104369,1.7078050178020392
765,1104369,1.8152403120996696
766,1104369,1.9292408875137934
767,1104468,1.8386598057762626
768,1104468,1.72992702009379
769,1104468,1.6270589303729217
770,1104468,1.5322310818382714
771,1104468,1.4476122144707475
772,1104468,1.3737293264442814
773,1104468,1.3135642206906974
774,1104468,1.2681253612672383
775,1104468,1.2395849871944877
776,1104468,1.2291302010494651
777,1104468,1.2370650308555475
778,1104468,1.2631851750869096
779,1104468,1.3060238578234327
780,1104468,1.364604344543541
781,1104468,1.4362020125265729
782,1104468,1.5199548490179875
783,1104468,1.6219870040129116
784,1104468,1.7225691234445153
785,1104468,1.8307672453028667
786,1104468,1.944713625570414
787,1104567,1.8381152547160369
788,1104567,1.7294992569587142
789,1104567,1.6276995227643414
790,1104567,1.5347285054895157
791,1104567,1.4507823568798897
792,1104567,1.3788491468103032
793,1104567,1.3197509747888327
794,1104567,1.275930396199959
795,1104072,1.803084689363493
796,1104171,1.7571522167118583
797,1104171,1.6393413003815833
798,1104171,1.5282254263490838
799,1104171,1.4235409243875852
800,1104171,1.3278564075483956
801,1104171,1.2438276065896818
802,1104171,1.1725957584945281
803,1104171,1.1177454775526707
804,1104171,1.0809109372965786
805,1104171,1.0644811001815644
806,1104171,1.0692827372598188
807,1104171,1.0951059091072295
808,1104171,1.1405640620431856
809,1104171,1.2029145306525169
810,1104171,1.2805360629256368
811,1104171,1.3705035292332173
812,1104171,1.4697851283964984
813,1104171,1.5779465936789119
814,1104171,1.6918550574469573
815,1104171,1.8119493562571574
816,1104270,1.7551038759424176
817,1104270,1.639001473132286
818,1104270,1.5280421947540972
819,1104270,1.4245133007944706
820,1104270,1.3308064361294745
821,1104270,1.2476020115178992
822,1104270,1.1784685310057252
823,1104270,1.1248968358416012
824,1104270,1.0898329090090486
825,1104270,1.0751206815599361
826,1104270,1.081372817709655
827,1104270,1.1084168603735551
828,1104270,1.154386449814506
829,1104270,1.2177719966323097
830,1104270,1.2957882781256962
831,1104270,1.3852648920662392
832,1104270,1.485327327408007
833,1104270,1.5926576796510206
834,1104270,1.7073185812641634
835,1104270,1.827307598023603
836,1104369,1.7478662729319185
837,1104369,1.631250930535845
838,1104369,1.5207434875871015
839,1104369,1.4184984713467752
840,1104369,1.3247486149052352
841,1104369,1.242942369239071
842,1104369,1.1742514709144503
843,1104369,1.1218579933521717
844,1104369,1.0882938940898772
845,1104369,1.0748126678583283
846,1104369,1.0824966547565713
847,1104369,1.110625346807626
848,1104369,1.1581041370455518
849,1104369,1.2220329559374175
850,1104369,1.300853907875145
851,1104369,1.3916951205925812
852,1104369,1.4915917888181198
853,1104369,1.6001813297921843
854,1104369,1.722178364352724
855,1104369,1.841141065884147
856,1104468,1.7460011178341888
857,1104468,1.6302737130135005
858,1104468,1.5215691560695481
859,1104468,1.4197129913130841
860,1104468,1.3279438876428524
861,1104468,1.246991204142119
862,1104468,1.1799479825078576
863,1104468,1.1296010994324999
864,1104468,1.0974646271624735
865,1104468,1.085631915266801
866,1104468,1.0946184164705377
867,1104468,1.1240539746565423
868,1104468,1.1719896820238491
869,1104468,1.2369347108316455
870,1104468,1.3161281159750133
871,1104468,1.4064590697385806
872,1104468,1.5071339217459279
873,1104468,1.6157092177840418
874,1104468,1.729832822912102
875,1104468,1.8500067618981961
876,1104567,1.7367461387906746
877,1104567,1.6222836874787856
878,1104567,1.5132889533107483
879,1104567,1.412809379308742
880,1104567,1.3211393755311789
881,1104567,1.2411793676635718
882,1104567,1.1757484898821653
883,1104567,1.1263397789270333
884,1104567,1.0957354376292907
885,1104072,1.5911049262849513
886,1104072,1.7173845099520544
887,1104171,1.6681301719321866
888,1104171,1.5435398027498808
889,1104171,1.4311903643001673
890,1104171,1.3197505377263854
891,1104171,1.2159260540600003
892,1104171,1.1235574961581258
893,1104171,1.0441532246002359
894,1104171,0.9817680501264054
895,1104171,0.9400240531500164
896,1104171,0.9210850069142128
897,1104171,0.926762113947727
898,1104171,0.956313835354588
899,1104171,1.0080507874996387
900,1104171,1.078672658044025
901,1104171,1.1640679709102224
902,1104171,1.2623638013472167
903,1104171,1.3695077866813723
904,1104171,1.4849914260399943
905,1104171,1.6064200954903207
906,1104171,1.7316021933126893
907,1104270,1.6649583660325158
908,1104270,1.541191949553605
909,1104270,1.4235910412210495
910,1104270,1.3118450866885538
911,1104270,1.2094403798170372
912,1104270,1.1172340509262602
913,1104270,1.0389494084971882
914,1104270,0.9783127330010045
915,1104270,0.9377843916213057
916,1104270,0.920609245678018
917,1104270,0.9279400433177788
918,1104270,0.9593197494344919
919,1104270,1.01208467328509
920,1104270,1.0838250957756623
921,1104270,1.1708015831799437
922,1104270,1.2691212666967586
923,1104270,1.3776458619027474
924,1104270,1.493614910228643
925,1104270,1.6145121104521902
926,1104270,1.7409096924799095
927,1104369,1.6564130192187272
928,1104369,1.5338554257568766
929,1104369,1.4157664028627368
930,1104369,1.3131288630972011
931,1104369,1.2112510970283992
932,1104369,1.120575332924779
933,1104369,1.0445278766322015
934,1104369,0.9852604547476135
935,1104369,0.9466656790104644
936,1104369,0.9313413589432551
937,1104369,0.9401990659353975
938,1104369,0.9727743251742325
939,1104369,1.026344058494631
940,1104369,1.0985615832831224
941,1104369,1.185073614890858
942,1104369,1.2841318937858284
